date,open,high,low,close,Adj Close,Volume
2021-05-11 00:00:00-5:00,3947.556885,4181.566406,3789.875,4171.850098,4171.850098,1229040.75
2021-05-12 00:00:00-5:00,4165.946289,4374.64502,3960.896973,4047.21167,4047.21167,1196355
2021-05-13 00:00:00-5:00,3835.868652,4005.600098,3546.432373,3711.95459,3711.95459,1173183.75
2021-05-14 00:00:00-5:00,3714.219238,4175.574219,3692.22583,4077.426758,4077.426758,1233111.875
2021-05-17 00:00:00-5:00,3584.094971,3589.172852,3118.729736,3280.95752,3280.95752,2082373.375
2021-05-18 00:00:00-5:00,3286.083984,3566.276367,3240.088379,3375.769531,3375.769531,1517419.375
2021-05-19 00:00:00-5:00,3377.052002,3443.44458,2031.519653,2453.948242,2453.948242,2580462.25
2021-05-20 00:00:00-5:00,2356.999023,2977.855225,2168.018311,2772.383057,2772.383057,1888008.875
2021-05-21 00:00:00-5:00,2771.001709,2942.235352,2145.486084,2433.717529,2433.717529,2172328
2021-05-24 00:00:00-5:00,2098.128662,2674.665283,2078.293945,2649.383789,2649.383789,2258736.5
2021-05-25 00:00:00-5:00,2649.332275,2748.231934,2381.837158,2705.817627,2705.817627,2028847.75
2021-05-26 00:00:00-5:00,2706.278076,2915.058594,2653.825195,2885.20752,2885.20752,1774255
2021-05-27 00:00:00-5:00,2886.435547,2890.973389,2634.793213,2742.748779,2742.748779,1468982.625
2021-05-28 00:00:00-5:00,2742.732666,2756.349854,2327.856445,2412.488525,2412.488525,1678304.125
2021-06-01 00:00:00-5:00,2706.470947,2740.022949,2524.794434,2634.455811,2634.455811,1566804.75
2021-06-02 00:00:00-5:00,2634.333252,2802.88623,2547.812744,2706.23291,2706.23291,1350174.75
2021-06-03 00:00:00-5:00,2706.197021,2891.419678,2662.621338,2856.986816,2856.986816,1400030
2021-06-04 00:00:00-5:00,2857.076904,2859.898926,2557.361328,2689.617188,2689.617188,1414454.75
2021-06-07 00:00:00-5:00,2711.96875,2847.832275,2572.976807,2591.18042,2591.18042,1453723.5
2021-06-08 00:00:00-5:00,2592.147705,2621.139648,2310.606934,2507.741455,2507.741455,2027513.75
2021-06-09 00:00:00-5:00,2507.821533,2626.813232,2405.808594,2610.222412,2610.222412,1577934.25
2021-06-10 00:00:00-5:00,2610.402832,2624.497559,2425.912109,2471.153564,2471.153564,985639.625
2021-06-11 00:00:00-5:00,2471.035645,2498.262451,2321.523926,2354.510742,2354.510742,864544.5625
2021-06-14 00:00:00-5:00,2509.553711,2609.028076,2461.159668,2581.22998,2581.22998,892019.5625
2021-06-15 00:00:00-5:00,2581.073486,2639.998047,2507.266357,2543.516113,2543.516113,709395.375
2021-06-16 00:00:00-5:00,2543.505371,2555.890381,2351.151123,2367.879883,2367.879883,858452
2021-06-17 00:00:00-5:00,2368.007324,2460.24707,2306.012939,2373.243408,2373.243408,784268.25
2021-06-18 00:00:00-5:00,2373.300781,2377.97583,2139.390625,2234.14917,2234.14917,1117822.5
2021-06-21 00:00:00-5:00,2243.851807,2260.604004,1870.015747,1887.556274,1887.556274,2087644.875
2021-06-22 00:00:00-5:00,1887.711914,1999.301392,1706.025513,1880.396118,1880.396118,2280938.5
2021-06-23 00:00:00-5:00,1880.305786,2045.090942,1827.425293,1968.498779,1968.498779,1364402.5
2021-06-24 00:00:00-5:00,1968.148804,2036.030762,1884.940186,1989.211914,1989.211914,1025254.25
2021-06-25 00:00:00-5:00,1989.578979,2019.606812,1791.268311,1809.111938,1809.111938,1443494.25
2021-06-28 00:00:00-5:00,1982.990479,2144.890625,1960.128418,2084.304688,2084.304688,1411869.375
2021-06-29 00:00:00-5:00,2084.304932,2245.291992,2073.963135,2160.991455,2160.991455,1122014.25
2021-06-30 00:00:00-5:00,2164.378418,2287.812256,2088.325928,2275.94165,2275.94165,1250342.75
2021-07-01 00:00:00-5:00,2275.988037,2276.373291,2072.855469,2111.680176,2111.680176,1078602.25
2021-07-02 00:00:00-5:00,2106.144775,2159.856445,2018.094604,2154.674316,2154.674316,874407.5
2021-07-06 00:00:00-5:00,2196.85498,2349.972168,2193.375732,2322.731689,2322.731689,991198.5625
2021-07-07 00:00:00-5:00,2322.496582,2409.393799,2292.516602,2316.616943,2316.616943,902064.4375
2021-07-08 00:00:00-5:00,2316.760742,2325.617432,2084.260986,2115.598389,2115.598389,1436419.625
2021-07-09 00:00:00-5:00,2115.871582,2188.35376,2046.966187,2146.34375,2146.34375,1191135.375
2021-07-12 00:00:00-5:00,2140.731201,2168.088867,2005.560913,2031.412354,2031.412354,771150.0625
2021-07-13 00:00:00-5:00,2031.318115,2047.368042,1917.718506,1940.450806,1940.450806,942360.1875
2021-07-14 00:00:00-5:00,1940.462524,2019.383667,1865.278687,1994.487915,1994.487915,941930.375
2021-07-15 00:00:00-5:00,1994.345337,2042.046143,1880.830322,1919.104614,1919.104614,942229.5625
2021-07-16 00:00:00-5:00,1919.390991,1965.149658,1849.998291,1876.786133,1876.786133,829513.8125
2021-07-19 00:00:00-5:00,1891.738647,1918.936035,1805.149536,1818.694702,1818.694702,811574.9375
2021-07-20 00:00:00-5:00,1818.797974,1841.206665,1711.21582,1786.324951,1786.324951,1192287.875
2021-07-21 00:00:00-5:00,1786.272095,2016.221924,1749.463379,1995.530518,1995.530518,1327542.875
2021-07-22 00:00:00-5:00,1995.643799,2046.271362,1947.875,2024.617188,2024.617188,1030930
2021-07-23 00:00:00-5:00,2024.38269,2131.01709,1993.745483,2124.504639,2124.504639,941012.4375
2021-07-26 00:00:00-5:00,2190.718994,2424.788818,2172.13623,2228.23999,2228.23999,1512730.625
2021-07-27 00:00:00-5:00,2228.118896,2319.625,2150.914307,2300.102051,2300.102051,1250034.625
2021-07-28 00:00:00-5:00,2299.756592,2338.500244,2243.675537,2300.619385,2300.619385,933455.6875
2021-07-29 00:00:00-5:00,2300.776367,2400.283691,2266.505371,2383.043945,2383.043945,706373
2021-07-30 00:00:00-5:00,2383.112061,2471.210449,2316.394775,2465.382813,2465.382813,994074.9375
2021-08-02 00:00:00-5:00,2555.814697,2666.245605,2506.56958,2607.305664,2607.305664,1091623.25
2021-08-03 00:00:00-5:00,2607.232666,2632.555664,2443.398926,2508.81958,2508.81958,1090565.125
2021-08-04 00:00:00-5:00,2508.476318,2772.411621,2457.306396,2724.865234,2724.865234,1230285.625
2021-08-05 00:00:00-5:00,2724.729736,2844.184326,2550.708008,2827.709717,2827.709717,1527527.75
2021-08-06 00:00:00-5:00,2827.882813,2947.49707,2720.424316,2891.974609,2891.974609,1073054.875
2021-08-09 00:00:00-5:00,3012.246094,3185.740967,2893.115723,3161.338135,3161.338135,1385710.25
2021-08-10 00:00:00-5:00,3161.206787,3226.096436,3051.240479,3141.659424,3141.659424,1052956.125
2021-08-11 00:00:00-5:00,3141.416992,3270.625244,3120.824707,3161.386719,3161.386719,838256.3125
2021-08-12 00:00:00-5:00,3160.800781,3239.104736,2980.485352,3046.421875,3046.421875,895896.8125
2021-08-13 00:00:00-5:00,3046.855225,3327.46167,3039.089111,3323.382813,3323.382813,506486.9375
2021-08-16 00:00:00-5:00,3308.559326,3336.845703,3136.582031,3146.637939,3146.637939,797439.5625
2021-08-17 00:00:00-5:00,3147.124023,3290.966064,2992.405029,3011.705566,3011.705566,966529
2021-08-18 00:00:00-5:00,3011.797607,3125.805908,2966.300781,3014.472656,3014.472656,777833.625
2021-08-19 00:00:00-5:00,3014.344482,3187.938477,2958.779541,3184.290527,3184.290527,777776.375
2021-08-20 00:00:00-5:00,3184.312256,3300.182617,3177.737549,3285.42627,3285.42627,705685.4375
2021-08-23 00:00:00-5:00,3239.016357,3376.654297,3231.186768,3321.906494,3321.906494,777118
2021-08-24 00:00:00-5:00,3321.875,3358.50708,3151.268311,3171.109375,3171.109375,671988.125
2021-08-25 00:00:00-5:00,3170.786377,3248.344238,3080.524658,3227.420166,3227.420166,623110.3125
2021-08-26 00:00:00-5:00,3227.375244,3250.377441,3059.376709,3093.083496,3093.083496,606225.0625
2021-08-27 00:00:00-5:00,3092.979004,3281.015625,3057.92627,3273.960693,3273.960693,634548.25
2021-08-30 00:00:00-5:00,3224.339111,3348.288818,3143.380615,3228.666748,3228.666748,898750.9375
2021-08-31 00:00:00-5:00,3229.233154,3478.189453,3189.371582,3429.661621,3429.661621,1152552.625
2021-09-01 00:00:00-5:00,3429.491943,3841.741943,3382.887207,3827.574219,3827.574219,1130982.5
2021-09-02 00:00:00-5:00,3827.458252,3835.328125,3719.477295,3786.491699,3786.491699,712213.8125
2021-09-03 00:00:00-5:00,3786.585693,4020.26001,3707.094971,3938.640869,3938.640869,878563.6875
2021-09-07 00:00:00-5:00,3927.361328,3947.312256,3051.562012,3434.700195,3434.700195,978619.5625
2021-09-08 00:00:00-5:00,3435.357422,3560.771484,3215.927246,3499.54834,3499.54834,1061496.75
2021-09-09 00:00:00-5:00,3499.274902,3567.615967,3391.493164,3424.838135,3424.838135,874330
2021-09-10 00:00:00-5:00,3424.813965,3511.651611,3147.878174,3209.157227,3209.157227,898860.9375
2021-09-13 00:00:00-5:00,3404.369873,3430.009766,3122.599854,3285.6604,3285.6604,795298
2021-09-14 00:00:00-5:00,3285.269775,3437.704834,3270.293701,3434.976563,3434.976563,556743.9375
2021-09-15 00:00:00-5:00,3434.991211,3617.254883,3358.568359,3614.125488,3614.125488,615344.1875
2021-09-16 00:00:00-5:00,3614.236572,3676.008057,3481.997314,3568.33374,3568.33374,712149.8125
2021-09-17 00:00:00-5:00,3568.326416,3594.406738,3350.236084,3399.843018,3399.843018,595718.875
2021-09-20 00:00:00-5:00,3328.623047,3347.20752,2925.610596,2977.643066,2977.643066,1138421.875
2021-09-21 00:00:00-5:00,2977.726563,3103.283691,2692.951904,2765.660156,2765.660156,1266713
2021-09-22 00:00:00-5:00,2766.35498,3088.931885,2737.947266,3077.409424,3077.409424,944589.375
2021-09-23 00:00:00-5:00,3077.351563,3176.185547,3034.414063,3153.082031,3153.082031,658241.6875
2021-09-24 00:00:00-5:00,3153.071045,3159.240967,2753.3479,2929.198975,2929.198975,1103730
2021-09-27 00:00:00-5:00,3059.599854,3165.685059,2923.411865,2925.992676,2925.992676,728780.9375
2021-09-28 00:00:00-5:00,2925.285889,2970.768311,2787.86377,2805.685303,2805.685303,738305.0625
2021-09-29 00:00:00-5:00,2805.517578,2950.07666,2782.108154,2850.351807,2850.351807,637213.9375
2021-09-30 00:00:00-5:00,2850.296143,3048.593994,2837.047119,3000.555176,3000.555176,739349.8125
2021-10-01 00:00:00-5:00,3000.669189,3331.525635,2968.829102,3310.168213,3310.168213,802586.375
2021-10-04 00:00:00-5:00,3418.266357,3437.755127,3279.689209,3386.424072,3386.424072,635333.9375
2021-10-05 00:00:00-5:00,3386.54126,3545.743408,3364.368164,3515.263916,3515.263916,563449.4375
2021-10-06 00:00:00-5:00,3516.021973,3630.240967,3342.172607,3576.020752,3576.020752,709578.125
2021-10-07 00:00:00-5:00,3575.380615,3654.235107,3472.442139,3587.73291,3587.73291,633136.0625
2021-10-08 00:00:00-5:00,3588.205566,3686.677979,3532.865723,3563.213379,3563.213379,563763.5
2021-10-11 00:00:00-5:00,3414.366455,3623.891357,3381.657715,3542.231689,3542.231689,655626.5
2021-10-12 00:00:00-5:00,3542.165039,3546.2854,3403.254395,3491.148682,3491.148682,574039.125
2021-10-13 00:00:00-5:00,3491.009033,3613.399658,3412.919434,3607.631836,3607.631836,559584.5
2021-10-14 00:00:00-5:00,3607.753662,3823.733398,3587.009521,3791.004395,3791.004395,687981.1875
2021-10-15 00:00:00-5:00,3790.967773,3897.266846,3734.384521,3869.145996,3869.145996,667710.6875
2021-10-18 00:00:00-5:00,3847.118896,3893.676025,3676.249268,3745.30542,3745.30542,615304
2021-10-19 00:00:00-5:00,3745.111816,3887.866455,3722.836426,3877.326172,3877.326172,510109.0938
2021-10-20 00:00:00-5:00,3877.400635,4167.084473,3828.379395,4159.751953,4159.751953,682260.9375
2021-10-21 00:00:00-5:00,4161.577637,4374.555664,4025.321777,4053.39917,4053.39917,974390.3125
2021-10-22 00:00:00-5:00,4065.299561,4162.297363,3900.278809,3971.940186,3971.940186,654893
2021-10-25 00:00:00-5:00,4082.213623,4235.752441,4068.206299,4220.46875,4220.46875,544769.4375
2021-10-26 00:00:00-5:00,4220.591309,4292.620605,4092.361816,4131.048828,4131.048828,621315.125
2021-10-27 00:00:00-5:00,4131.174316,4317.040039,3915.040527,3923.264893,3923.264893,864132
2021-10-28 00:00:00-5:00,3922.965332,4294.990234,3896.403076,4287.080566,4287.080566,700502.75
2021-10-29 00:00:00-5:00,4286.993164,4459.916016,4267.376953,4419.225586,4419.225586,846423.5
2021-11-01 00:00:00-5:00,4288.480469,4385.500977,4154.820313,4320.674316,4320.674316,544825.125
2021-11-02 00:00:00-5:00,4320.758789,4601.465332,4285.817871,4589.760254,4589.760254,673007.875
2021-11-03 00:00:00-5:00,4591.512695,4660.864746,4458.236816,4603.387207,4603.387207,655726.625
2021-11-04 00:00:00-5:00,4604.42627,4607.864258,4421.431641,4534.430664,4534.430664,592051.8125
2021-11-05 00:00:00-5:00,4534.003418,4571.550781,4441.26416,4476.36084,4476.36084,479883.5
2021-11-08 00:00:00-5:00,4614.490234,4823.211426,4614.043945,4809.276855,4809.276855,545227.375
2021-11-09 00:00:00-5:00,4809.307129,4839.662109,4710.841797,4732.73877,4732.73877,422160.125
2021-11-10 00:00:00-5:00,4732.359863,4867.849609,4493.435547,4631.522949,4631.522949,631495.875
2021-11-11 00:00:00-5:00,4627.017578,4779.789551,4577.056152,4720.098633,4720.098633,476792.6563
2021-11-12 00:00:00-5:00,4719.821777,4809.226563,4509.583496,4666.49707,4666.49707,681027.9375
2021-11-15 00:00:00-5:00,4626.719727,4771.183594,4540.285645,4563.968262,4563.968262,587637.3125
2021-11-16 00:00:00-5:00,4563.537109,4563.66748,4126.429688,4209.76416,4209.76416,887120.5
2021-11-17 00:00:00-5:00,4209.69043,4300.152344,4062.358154,4288.728027,4288.728027,777518.25
2021-11-18 00:00:00-5:00,4288.714844,4345.459473,3957.604004,3997.335205,3997.335205,854695.75
2021-11-19 00:00:00-5:00,3997.612793,4310.844727,3977.162842,4296.521973,4296.521973,656869.3125
2021-11-22 00:00:00-5:00,4261.161621,4308.773438,4023.062012,4087.545898,4087.545898,748499
2021-11-23 00:00:00-5:00,4088.650879,4386.305664,4064.319336,4341.695801,4341.695801,47881.29688
2021-11-24 00:00:00-5:00,4341.696777,4375.576172,4168.147949,4272.610352,4272.610352,33929.01953
2021-11-26 00:00:00-5:00,4525.60791,4552.818848,3917.747803,4040.281982,4040.281982,795001.5625
2021-11-29 00:00:00-5:00,4296.423828,4461.048828,4279.20459,4446.448242,4446.448242,631723.625
2021-11-30 00:00:00-5:00,4446.344238,4752.661133,4348.283691,4631.615723,4631.615723,937660.5625
2021-12-01 00:00:00-5:00,4632.238281,4781.300781,4525.363281,4585.015625,4585.015625,883102.125
2021-12-02 00:00:00-5:00,4584.727539,4638.472168,4434.085449,4512.492188,4512.492188,758402
2021-12-03 00:00:00-5:00,4512.560059,4650.935547,4101.725098,4216.660645,4216.660645,992742.3125
2021-12-06 00:00:00-5:00,4199.258789,4377.953125,3919.526123,4350.216309,4350.216309,1000406.313
2021-12-07 00:00:00-5:00,4350.328125,4427.090332,4256.927246,4307.916992,4307.916992,687643.0625
2021-12-08 00:00:00-5:00,4308.174805,4453.026855,4224.967285,4438.668457,4438.668457,681502.1875
2021-12-09 00:00:00-5:00,4439.213379,4487.321777,4076.306641,4105.965332,4105.965332,828169.3125
2021-12-10 00:00:00-5:00,4105.972656,4231.692383,3890.272949,3898.701904,3898.701904,923708.0625
2021-12-13 00:00:00-5:00,4131.885742,4144.71875,3674.923096,3783.746094,3783.746094,935191.6875
2021-12-14 00:00:00-5:00,3783.090576,3883.195801,3685.671387,3859.864746,3859.864746,681624.6875
2021-12-15 00:00:00-5:00,3860.373047,4094.037842,3647.258545,4020.470703,4020.470703,904896.75
2021-12-16 00:00:00-5:00,4020.302734,4114.687012,3947.314697,3957.927002,3957.927002,689039.8125
2021-12-17 00:00:00-5:00,3958.508545,3994.517578,3704.648193,3875.918945,3875.918945,718104.375
2021-12-20 00:00:00-5:00,3924.862549,3983.636719,3753.532227,3945.185303,3945.185303,629226.3125
2021-12-21 00:00:00-5:00,3945.675049,4063.525391,3912.578369,4015.673584,4015.673584,601026.125
2021-12-22 00:00:00-5:00,4015.510986,4075.638428,3937.522217,3980.068848,3980.068848,494312.8125
2021-12-23 00:00:00-5:00,3980.163818,4151.794434,3894.157715,4112.188965,4112.188965,617558.625
2021-12-27 00:00:00-5:00,4064.5896,4127.924805,4030.32666,4037.846924,4037.846924,380413.1563
2021-12-28 00:00:00-5:00,4037.674561,4037.840088,3760.715576,3793.296631,3793.296631,549837.625
2021-12-29 00:00:00-5:00,3793.304688,3827.906738,3607.345459,3629.859375,3629.859375,523624.1563
2021-12-30 00:00:00-5:00,3629.882813,3769.310059,3588.575195,3709.547607,3709.547607,473723.5625
2021-12-31 00:00:00-5:00,3709.65918,3815.028809,3621.539307,3676.268555,3676.268555,480116.5938
2022-01-03 00:00:00-5:00,3828.605713,3852.302734,3680.832764,3765.789307,3765.789307,383727.8125
2022-01-04 00:00:00-5:00,3765.866211,3896.466064,3713.679688,3785.085449,3785.085449,456593.3125
2022-01-05 00:00:00-5:00,3784.931152,3848.052246,3440.235352,3539.289063,3539.289063,538842.5625
2022-01-06 00:00:00-5:00,3539.422852,3550.034424,3301.887207,3406.435303,3406.435303,925281.0625
2022-01-07 00:00:00-5:00,3406.320557,3416.137695,3086.411133,3198.69043,3198.69043,962683
2022-01-10 00:00:00-5:00,3151.505615,3182.935059,2934.300781,3083.253906,3083.253906,676412.9375
2022-01-11 00:00:00-5:00,3083.149658,3260.61499,3052.141602,3240.016113,3240.016113,522464.75
2022-01-12 00:00:00-5:00,3240.121338,3411.701904,3206.200684,3372.086426,3372.086426,614976.5625
2022-01-13 00:00:00-5:00,3372.161865,3411.388184,3233.575195,3241.084717,3241.084717,449720
2022-01-14 00:00:00-5:00,3241.000977,3343.970703,3188.152832,3308.707764,3308.707764,492120.5313
2022-01-18 00:00:00-5:00,3210.300049,3244.634766,3082.904297,3160.421875,3160.421875,564096
2022-01-19 00:00:00-5:00,3160.430908,3175.643311,3022.33374,3084.312256,3084.312256,534487
2022-01-20 00:00:00-5:00,3084.346436,3271.855957,2991.154053,3001.356445,3001.356445,552512.5625
2022-01-21 00:00:00-5:00,3001.077637,3034.283691,2489.563965,2561.938477,2561.938477,1533288.25
2022-01-24 00:00:00-5:00,2540.054443,2540.592773,2158.535156,2440.526123,2440.526123,1282513.875
2022-01-25 00:00:00-5:00,2440.303711,2507.736084,2349.939209,2459.520508,2459.520508,788445
2022-01-26 00:00:00-5:00,2459.846191,2716.880615,2401.846191,2463.763184,2463.763184,1046779.625
2022-01-27 00:00:00-5:00,2463.755127,2518.949463,2316.483887,2424.845947,2424.845947,1029055.375
2022-01-28 00:00:00-5:00,2424.499512,2559.000488,2358.463135,2545.7854,2545.7854,840564.5
2022-01-31 00:00:00-5:00,2602.214111,2707.67749,2476.994873,2687.883057,2687.883057,738362.5625
2022-02-01 00:00:00-5:00,2688.114502,2812.625732,2674.772217,2788.460449,2788.460449,717642.9375
2022-02-02 00:00:00-5:00,2788.626221,2815.055176,2610.783936,2681.311035,2681.311035,788946.0625
2022-02-03 00:00:00-5:00,2681.439941,2727.050781,2575.354004,2695.352051,2695.352051,707608.4375
2022-02-04 00:00:00-5:00,2693.674072,2996.794434,2672.309082,2996.312744,2996.312744,949056.25
2022-02-07 00:00:00-5:00,3056.42041,3190.044189,2993.362305,3140.668701,3140.668701,714171.0625
2022-02-08 00:00:00-5:00,3140.722412,3233.562256,3026.173828,3117.803955,3117.803955,723510.5
2022-02-09 00:00:00-5:00,3118.082275,3271.567871,3055.748047,3245.023682,3245.023682,598764.75
2022-02-10 00:00:00-5:00,3245.096436,3284.478271,3057.695557,3073.341309,3073.341309,734305.25
2022-02-11 00:00:00-5:00,3073.551514,3140.098633,2879.252441,2928.269775,2928.269775,775954.9375
2022-02-14 00:00:00-5:00,2871.953125,2965.628906,2834.855225,2930.19043,2930.19043,664932.1875
2022-02-15 00:00:00-5:00,2930.400879,3195.431396,2912.368652,3184.668457,3184.668457,712887.9375
2022-02-16 00:00:00-5:00,3184.868652,3187.851074,3044.390625,3123.327393,3123.327393,562697.75
2022-02-17 00:00:00-5:00,3123.434814,3161.027344,2855.154297,2892.750977,2892.750977,794818.5625
2022-02-18 00:00:00-5:00,2892.781006,2944.622559,2751.282959,2779.744385,2779.744385,685032.5625
2022-02-22 00:00:00-5:00,2568.691406,2666.640381,2500.381836,2637.12085,2637.12085,1014534.813
2022-02-23 00:00:00-5:00,2637.28833,2754.650146,2576.209473,2580.276855,2580.276855,847565.625
2022-02-24 00:00:00-5:00,2580.259766,2709.453613,2302.749023,2597.171875,2597.171875,1514009.75
2022-02-25 00:00:00-5:00,2596.929199,2832.046631,2572.217529,2768.530762,2768.530762,965467.875
2022-02-28 00:00:00-5:00,2617.301025,2935.810547,2574.127686,2922.163818,2922.163818,905383.5
2022-03-01 00:00:00-5:00,2921.96167,3037.490479,2867.613525,2977.233154,2977.233154,912671
2022-03-02 00:00:00-5:00,2977.080566,3044.513184,2914.654053,2947.949707,2947.949707,873741.0625
2022-03-03 00:00:00-5:00,2947.915527,2971.290771,2785.231934,2834.038818,2834.038818,674376.375
2022-03-04 00:00:00-5:00,2834.027344,2836.152588,2581.486816,2622.484131,2622.484131,874191.5625
2022-03-07 00:00:00-5:00,2551.111816,2646.484863,2447.299316,2491.518311,2491.518311,831327.5
2022-03-08 00:00:00-5:00,2491.282715,2624.680664,2480.381836,2576.366455,2576.366455,764727
2022-03-09 00:00:00-5:00,2576.460693,2775.316895,2567.997803,2727.518311,2727.518311,764986.4375
2022-03-10 00:00:00-5:00,2727.618408,2733.739258,2552.845703,2607.333496,2607.333496,748776.4375
2022-03-11 00:00:00-5:00,2607.269287,2677.557373,2522.872314,2556.847656,2556.847656,712271.3125
2022-03-14 00:00:00-5:00,2515.850586,2609.611084,2498.826416,2589.818359,2589.818359,539917.1875
2022-03-15 00:00:00-5:00,2589.787109,2668.412842,2510.092773,2618.335205,2618.335205,653095.0625
2022-03-16 00:00:00-5:00,2618.361572,2788.765625,2603.962891,2774.408691,2774.408691,669137.8125
2022-03-17 00:00:00-5:00,2774.476563,2837.424561,2748.641846,2812.98877,2812.98877,642627
2022-03-18 00:00:00-5:00,2812.937744,2984.96875,2770.52002,2939.450439,2939.450439,879539.6875
2022-03-21 00:00:00-5:00,2861.745361,2960.727539,2831.084717,2890.358643,2890.358643,651217.5625
2022-03-22 00:00:00-5:00,2890.263184,3049.294189,2887.008789,2969.958496,2969.958496,877929.3125
2022-03-23 00:00:00-5:00,2969.9729,3042.965332,2920.929199,3037.061768,3037.061768,691019.5
2022-03-24 00:00:00-5:00,3036.812744,3129.568115,3001.144531,3111.587402,3111.587402,871166.0625
2022-03-25 00:00:00-5:00,3111.674805,3194.089844,3081.09668,3103.226074,3103.226074,817396.1875
2022-03-28 00:00:00-5:00,3295.892334,3430.49585,3275.302734,3325.530029,3325.530029,542175.375
2022-03-29 00:00:00-5:00,3337.38916,3479.702393,3334.715088,3401.696045,3401.696045,408666.0938
2022-03-30 00:00:00-5:00,3400.984863,3446.203613,3339.999023,3384.55249,3384.55249,318530.375
2022-03-31 00:00:00-5:00,3385.158203,3444.62793,3263.115479,3282.980957,3282.980957,361480.4688
2022-04-01 00:00:00-5:00,3283.261963,3479.000244,3216.479004,3455.439941,3455.439941,391124.5938
2022-04-04 00:00:00-5:00,3521.906982,3542.504883,3416.004395,3519.951172,3519.951172,331257.5
2022-04-05 00:00:00-5:00,3519.866943,3549.349854,3399.735596,3407.193115,3407.193115,325503.2188
2022-04-06 00:00:00-5:00,3396.756348,3399.747803,3162.536865,3168.832031,3168.832031,608739.375
2022-04-07 00:00:00-5:00,3168.419922,3268.954102,3144.261963,3230.601318,3230.601318,478444.2813
2022-04-08 00:00:00-5:00,3227.122803,3313.709961,3173.726318,3193.127197,3193.127197,455620.5938
2022-04-11 00:00:00-5:00,3200.697754,3214.248291,2951.516602,2979.345947,2979.345947,543176.6875
2022-04-12 00:00:00-5:00,2981.23999,3081.953857,2950.276367,3028.851074,3028.851074,477980.5
2022-04-13 00:00:00-5:00,3027.978027,3128.992676,2998.265137,3118.503418,3118.503418,395946.4688
2022-04-14 00:00:00-5:00,3118.515869,3144.964844,2980.514404,3021.861084,3021.861084,381015.4375
2022-04-18 00:00:00-5:00,2987.97876,3070.049805,2882.492188,3055.813232,3055.813232,604868
2022-04-19 00:00:00-5:00,3055.814453,3131.10498,3030.304199,3102.043701,3102.043701,486971.7188
2022-04-20 00:00:00-5:00,3102.046143,3163.888184,3038.700439,3076.489258,3076.489258,493296.5
2022-04-21 00:00:00-5:00,3076.395264,3178.708496,2951.186035,2984.695557,2984.695557,597369.0625
2022-04-22 00:00:00-5:00,2978.568115,3034.188965,2933.900879,2962.645508,2962.645508,563706.4375
2022-04-25 00:00:00-5:00,2921.260498,3025.54126,2797.251221,3006.911865,3006.911865,598737
2022-04-26 00:00:00-5:00,3007.040039,3036.95166,2769.434082,2810.47876,2810.47876,543518.0625
2022-04-27 00:00:00-5:00,2813.189941,2914.658936,2800.404541,2889.289063,2889.289063,561812.125
2022-04-28 00:00:00-5:00,2889.341797,2980.26001,2854.29126,2936.754395,2936.754395,631272.625
2022-04-29 00:00:00-5:00,2936.708984,2946.571289,2778.185059,2817.165283,2817.165283,649271.6875
2022-05-02 00:00:00-5:00,2824.974121,2888.706787,2778.143311,2856.403076,2856.403076,641324.5
2022-05-03 00:00:00-5:00,2856.510254,2861.616699,2753.490723,2781.275146,2781.275146,552342.625
2022-05-04 00:00:00-5:00,2781.417236,2964.863281,2774.869385,2940.708496,2940.708496,554777.8125
2022-05-05 00:00:00-5:00,2943.362061,2953.118652,2694.928223,2747.685791,2747.685791,573165.8125
2022-05-06 00:00:00-5:00,2747.717773,2757.356689,2633.214844,2692.480225,2692.480225,638340.5
2022-05-09 00:00:00-5:00,2519.591797,2530.203125,2228.815918,2238.954102,2238.954102,1034282.188
2022-05-10 00:00:00-5:00,2236.977783,2456.108887,2199.819092,2342.24585,2342.24585,1158051.5
2022-05-11 00:00:00-5:00,2341.704102,2454.98999,2012.211426,2080.280518,2080.280518,1263427.75
2022-05-12 00:00:00-5:00,2083.851563,2181.875732,1736.710327,1956.789063,1956.789063,1430522.625
2022-05-13 00:00:00-5:00,1957.82605,2146.493652,1939.401367,2007.886597,2007.886597,1013317.938
2022-05-16 00:00:00-5:00,2130.609131,2130.992188,1981.469116,2022.277588,2022.277588,657828.1875
2022-05-17 00:00:00-5:00,2022.486206,2120.825439,2011.227051,2090.015869,2090.015869,578703.125
2022-05-18 00:00:00-5:00,2090.069824,2109.434082,1908.716919,1910.989868,1910.989868,546556.3125
2022-05-19 00:00:00-5:00,1911.653809,2038.436035,1902.01062,2020.048462,2020.048462,654296.5
2022-05-20 00:00:00-5:00,2018.065796,2064.092041,1921.37207,1958.219482,1958.219482,562142.6875
2022-05-23 00:00:00-5:00,2042.119995,2087.510498,1957.705811,1972.255127,1972.255127,585488.125
2022-05-24 00:00:00-5:00,1972.377441,1992.871582,1912.634766,1978.629395,1978.629395,591922.8125
2022-05-25 00:00:00-5:00,1978.438232,2021.499023,1936.268555,1941.865601,1941.865601,553719.5
2022-05-26 00:00:00-5:00,1941.597534,1964.554443,1744.790405,1795.460693,1795.460693,944557.875
2022-05-27 00:00:00-5:00,1798.662231,1820.504761,1711.183716,1724.572266,1724.572266,1002515.563
