date,open,high,low,close,Adj Close,Volume,,
2022-01-06 00:00:00-5:00,43449.76563,43806.13281,42494.83984,43085.88281,43085.88281,58275.1875,,
2022-01-07 00:00:00-5:00,43085.87891,43144,40887.28516,41562.625,41562.625,65582.8125,,
2022-01-10 00:00:00-5:00,41867.14453,42251.79688,39713.27734,41827.98828,41827.98828,60299.00391,,
2022-01-11 00:00:00-5:00,41825.65625,43109.16797,41272.44141,42738.12109,42738.12109,53714.50391,,
2022-01-12 00:00:00-5:00,42736.29297,44292.33594,42455.55469,43909.375,43909.375,46517.70313,,
2022-01-13 00:00:00-5:00,43909.11328,44418.73828,42318.24219,42567.83203,42567.83203,46392.51563,,
2022-01-14 00:00:00-5:00,42566.73828,43457.69141,41736.63672,43071.78906,43071.78906,48041.08594,,
2022-01-18 00:00:00-5:00,42208.26563,42690.73047,41257.91406,42360.42188,42360.42188,47002.39063,,
2022-01-19 00:00:00-5:00,42361.67578,42571.55469,41138.46484,41666.79297,41666.79297,49668.6875,,
2022-01-20 00:00:00-5:00,41665.77344,43483.86719,40565.89844,40680.16797,40680.16797,52013.34766,,
2022-01-21 00:00:00-5:00,40680.34375,41113.32031,35732.26172,36443.86719,36443.86719,105695.8438,,
2022-01-24 00:00:00-5:00,36266.01563,37562.39453,33004.24609,36679.45313,36679.45313,102971.8125,,
2022-01-25 00:00:00-5:00,36674.63672,37527.6875,35711.64844,36968.32031,36968.32031,67615.76563,,
2022-01-26 00:00:00-5:00,36969.86328,38867.65234,36249.26563,36818.4375,36818.4375,73736.02344,,
2022-01-27 00:00:00-5:00,36823.01563,37241.91016,35512.86328,37172.18359,37172.18359,79351.03125,,
2022-01-28 00:00:00-5:00,37170.70313,38011.16016,36159.92578,37728.07813,37728.07813,68018.07031,,
2022-01-31 00:00:00-5:00,37893.20313,38750.75781,36666.84375,38478.96484,38478.96484,54597.51953,,
2022-02-01 00:00:00-5:00,38478.36719,39216.24609,38007.95703,38703.60547,38703.60547,52124.46484,,
2022-02-02 00:00:00-5:00,38703.14453,38866.71875,36649.73438,36904.60547,36904.60547,46824.04688,,
2022-02-03 00:00:00-5:00,36906.66797,37404.04688,36256.89844,37306.10156,37306.10156,49301.375,,
2022-02-04 00:00:00-5:00,37258.36328,41764.58984,37038.80078,41585.84375,41585.84375,73062.10938,,
2022-02-07 00:00:00-5:00,42394.67578,44508.72656,41677.47266,43850.12109,43850.12109,64973.59766,,
2022-02-08 00:00:00-5:00,43849.87891,45489.98438,42686.20313,44056.69141,44056.69141,77999.01563,,
2022-02-09 00:00:00-5:00,44058.26953,44821.86328,43133,44389.81641,44389.81641,50063.27344,,
2022-02-10 00:00:00-5:00,44390.51953,45788.09375,43213.21484,43508.59375,43508.59375,68093.10156,,
2022-02-11 00:00:00-5:00,43508.63281,43920.80469,41962.82422,42382.14453,42382.14453,60994.08203,,
2022-02-14 00:00:00-5:00,42063.04688,42853.71094,41577.46094,42542.89844,42542.89844,52894.27344,,
2022-02-15 00:00:00-5:00,42542.50391,44750.62891,42432.60547,44556.61719,44556.61719,54214.51563,,
2022-02-16 00:00:00-5:00,44555.44922,44561.56641,43325.40625,43881.74609,43881.74609,38894.03125,,
2022-02-17 00:00:00-5:00,43882.42578,44175.68359,40135.96484,40526.51172,40526.51172,62593.15625,,
2022-02-18 00:00:00-5:00,40525.27734,40969.41406,39622.86328,39981.9375,39981.9375,55228.83203,,
2022-02-22 00:00:00-5:00,37018.04688,38438.17578,36398.71484,38242.35547,38242.35547,77501.14063,,
2022-02-23 00:00:00-5:00,38242.65234,39262.66406,37086.33984,37259.47266,37259.47266,62391.41016,,
2022-02-24 00:00:00-5:00,37262.91406,39222.76563,34375.49609,38340.95313,38340.95313,111634.5781,,
2022-02-25 00:00:00-5:00,38337.31641,39675.19531,38019.60938,39226.78125,39226.78125,75590.51563,,
2022-02-28 00:00:00-5:00,37708.12109,43950.53906,37457.58594,43174.24609,43174.24609,75807.20313,,
2022-03-01 00:00:00-5:00,43174.30859,44956.95313,42860.25781,44428.31641,44428.31641,70068.29688,,
2022-03-02 00:00:00-5:00,44427.96484,45130.47656,43370.03516,43903.79297,43903.79297,66689.01563,,
2022-03-03 00:00:00-5:00,43903.36328,44100.85547,41827.82813,42459.03125,42459.03125,69372.24219,,
2022-03-04 00:00:00-5:00,42459.80859,42527.76563,38657.44141,39154.92969,39154.92969,85386.67188,,
2022-03-07 00:00:00-5:00,38419.19922,39503.71484,37185.19141,37993.12891,37993.12891,78496.53906,,
2022-03-08 00:00:00-5:00,37991.63281,39368.48047,37866,38737.625,38737.625,72698.38281,,
2022-03-09 00:00:00-5:00,38738.37109,42595.52344,38659.72656,41949.42578,41949.42578,88420.46094,,
2022-03-10 00:00:00-5:00,41946.00391,42045.13672,38672.21094,39427.80859,39427.80859,82429.125,,
2022-03-11 00:00:00-5:00,39428.10938,40239.5,38227.40234,38731.32422,38731.32422,76391.27344,,
2022-03-14 00:00:00-5:00,37781.25781,39826.34766,37543.6875,39677.15234,39677.15234,63321.61719,,
2022-03-15 00:00:00-5:00,39676.89844,39897.92578,38234.82031,39288.68359,39288.68359,60701.73828,,
2022-03-16 00:00:00-5:00,39289.98828,41567.96875,38907.6875,41120.4375,41120.4375,80187.41406,,
2022-03-17 00:00:00-5:00,41119.58203,41450.52734,40509.10938,40928.8125,40928.8125,53008.15234,,
2022-03-18 00:00:00-5:00,40928.03125,42348.29297,40137.41797,41764.14063,41764.14063,52652.82813,,
2022-03-21 00:00:00-5:00,41268.04297,41551.67578,40512.6875,41006.85547,41006.85547,48166.01563,,
2022-03-22 00:00:00-5:00,41007.1875,43286.87891,40879.37109,42368.57813,42368.57813,73024.96875,,
2022-03-23 00:00:00-5:00,42367.70313,43025.83203,41756.78125,42887.82031,42887.82031,49866.41016,,
2022-03-24 00:00:00-5:00,42888.38672,44228.30078,42639.83594,43997.89844,43997.89844,68674.79688,,
2022-03-25 00:00:00-5:00,43996.92188,45102.47266,43670.13672,44319.26953,44319.26953,71930.90625,,
2022-03-28 00:00:00-5:00,46830.78516,48195.72266,46664.46484,47005.06641,47005.06641,51483.83203,,
2022-03-29 00:00:00-5:00,47151.42969,48066.26563,47072.73828,47438.26953,47438.26953,23592.375,,
2022-03-30 00:00:00-5:00,47436.07031,47693.20313,46664.96875,47062.21094,47062.21094,31984.60547,,
2022-03-31 00:00:00-5:00,47057.52344,47574.71094,45304.91797,45525.57031,45525.57031,30083.50391,,
2022-04-01 00:00:00-5:00,45525.85547,46692.13672,44269.10547,46286.58594,46286.58594,31900.07227,,
2022-04-04 00:00:00-5:00,46408.52344,46873.11719,45172.86328,46588.60156,46588.60156,28785.74219,,
2022-04-05 00:00:00-5:00,46586.03125,47148.29688,45436.4375,45515.78516,45515.78516,27864.69531,,
2022-04-06 00:00:00-5:00,45435.04297,45512.6875,43126.48438,43174.17969,43174.17969,36696.21484,,
2022-04-07 00:00:00-5:00,43172.24609,43902.26563,42778.78125,43477.96484,43477.96484,32643.86133,,
2022-04-08 00:00:00-5:00,43433.90625,43973.19531,42117.91797,42260.40234,42260.40234,30430.52734,,
2022-04-11 00:00:00-5:00,42138.70313,42420.40234,39233.96484,39531.65234,39531.65234,34872.1875,,
2022-04-12 00:00:00-5:00,39554.91797,40668.17188,39291.17578,40089.71484,40089.71484,39692.73047,,
2022-04-13 00:00:00-5:00,40080.30078,41443.01953,39611.71484,41148.16797,41148.16797,32375.63281,,
2022-04-14 00:00:00-5:00,41149.07422,41503.47656,39632.50781,39945.40625,39945.40625,29670.24805,,
2022-04-18 00:00:00-5:00,39680.42578,41033.17969,38619.87891,40803.6875,40803.6875,54256.14453,,
2022-04-19 00:00:00-5:00,40804.72656,41763.1875,40573.58984,41497.17969,41497.17969,40678.40234,,
2022-04-20 00:00:00-5:00,41497.1875,42184.33594,40898.64453,41364,41364,48140.00781,,
2022-04-21 00:00:00-5:00,41362.20703,42968.47266,39921.07813,40487.07422,40487.07422,57281.39844,,
2022-04-22 00:00:00-5:00,40348.28125,40797.26953,39186.55859,39711.54297,39711.54297,52862.59766,,
2022-04-25 00:00:00-5:00,39456.23828,40615.15625,38211.14063,40432.87891,40432.87891,54465.63281,,
2022-04-26 00:00:00-5:00,40432.32422,40774.46875,37740.72266,38122.01172,38122.01172,59488.00781,,
2022-04-27 00:00:00-5:00,38152.5,39418.03125,37990.13672,39242.01563,39242.01563,62601.76172,,
2022-04-28 00:00:00-5:00,39241.68359,40379.23828,38886.49219,39743.87891,39743.87891,56061.55859,,
2022-04-29 00:00:00-5:00,39742.94531,39925.49219,38205.83984,38595.55859,38595.55859,51730.90625,,
2022-05-02 00:00:00-5:00,38470.49609,39168.05078,38052.25781,38521.08984,38521.08984,56172.96094,,
2022-05-03 00:00:00-5:00,38520.58203,38650.14063,37525.89063,37727.70313,37727.70313,52008.94531,,
2022-05-04 00:00:00-5:00,37728.60938,39982.28125,37695.89453,39686.78516,39686.78516,58131.58984,,
2022-05-05 00:00:00-5:00,39691.01563,39849.70703,35724.01172,36552.63281,36552.63281,54478.54688,,
2022-05-06 00:00:00-5:00,36551.5,36606.49219,35291.76172,36013.08594,36013.08594,53406.17969,,
2022-05-09 00:00:00-5:00,34045.02734,34247.67578,30130.37695,30192.33594,30192.33594,89343.45313,,
2022-05-10 00:00:00-5:00,30252.63477,32634.60742,29791.88086,31022.47852,31022.47852,91804.32813,,
2022-05-11 00:00:00-5:00,31023.16797,32138.68555,27945.39453,29044.32813,29044.32813,84097.83594,,
2022-05-12 00:00:00-5:00,29131.92969,30150.41016,26376.9375,29029.86328,29029.86328,86257.3125,,
2022-05-13 00:00:00-5:00,28999.90625,31031.4082,28766.2207,29276.28711,29276.28711,63092.42578,,
2022-05-16 00:00:00-5:00,31084.81641,31095.48438,29153.80078,29863.18945,29863.18945,52214.78125,,
2022-05-17 00:00:00-5:00,29863.14063,30774.72461,29506.23242,30434.69336,30434.69336,50076.375,,
2022-05-18 00:00:00-5:00,30434,30686.0332,28655.12695,28669.95117,28669.95117,53099.98828,,
2022-05-19 00:00:00-5:00,28698.32813,30484.80273,28675.58008,30332.66211,30332.66211,49477.10938,,
2022-05-20 00:00:00-5:00,30305.19727,30701.95313,28714.53711,29183.30469,29183.30469,51032.61328,,
2022-05-23 00:00:00-5:00,30280.79297,30645.78906,28902.06445,29099.31641,29099.31641,47366.03516,,
2022-05-24 00:00:00-5:00,29102.26953,29816.47266,28675.16992,29649.56836,29649.56836,51601.375,,
2022-05-25 00:00:00-5:00,29645.00195,30215.48828,29296.84766,29532.11914,29532.11914,51161.10547,,
2022-05-26 00:00:00-5:00,29530.37109,29874.25586,28090.36328,29258.07227,29258.07227,53314.78125,,
2022-05-27 00:00:00-5:00,29257.72266,29365.02148,28250.38672,28593.92578,28593.92578,54207.43359,,
2022-05-31 00:00:00-5:00,31689.58398,32303.10742,31191.00977,31776.88477,31776.88477,40247.46875,,
2022-06-01 00:00:00-5:00,31777.79297,31955.30078,29435.17578,29783.3125,29783.3125,55311.88672,,
2022-06-02 00:00:00-5:00,29758.56445,30643.72656,29587.64063,30435.88086,30435.88086,36257.38281,,
2022-06-03 00:00:00-5:00,30425.61914,30643.78906,29311.41797,29677.95508,29677.95508,34500.39453,,
2022-06-06 00:00:00-5:00,29900.70703,31743.25195,29869.41992,31348.06641,31348.06641,43452.16406,,
2022-06-07 00:00:00-5:00,31349.15625,31528.28711,29194.95313,31137.41211,31137.41211,52148.25781,,
2022-06-08 00:00:00-5:00,31113.57031,31304.32227,29856.61328,30186.02148,30186.02148,28302.04297,,
2022-06-09 00:00:00-5:00,30190.79883,30652.70313,29947.39063,30086.42773,30086.42773,26484.49805,,
2022-06-10 00:00:00-5:00,30087.12109,30278.80469,28845.22852,29064.32227,29064.32227,33655.00781,,
2022-06-13 00:00:00-5:00,26574.72852,26878.38867,21938.16406,22476.37891,22476.37891,109720.375,,
2022-06-14 00:00:00-5:00,22383.88672,23098.81055,20827.81836,22119.91016,22119.91016,75562.07031,,
2022-06-15 00:00:00-5:00,22068.95508,22717.85742,20100.33594,22525.78906,22525.78906,71984.20313,,
2022-06-16 00:00:00-5:00,22578.92773,22957.17578,20205.91211,20380.55078,20380.55078,66496.70313,,
2022-06-17 00:00:00-5:00,20357.72461,21341.21875,20233.84375,20437.29688,20437.29688,75226.34375,,
2022-06-21 00:00:00-5:00,20549.58203,21628.82617,20322.91016,20682.47266,20682.47266,63072.42578,,
2022-06-22 00:00:00-5:00,20634.94727,20845.88672,19760.11133,19963.39648,19963.39648,55700.02734,,
2022-06-23 00:00:00-5:00,19965.36133,21186.91797,19894.38672,21093.79297,21093.79297,62483.75,,
2022-06-24 00:00:00-5:00,21093.85938,21476.98047,20735.92188,21219.24414,21219.24414,51848.3125,,
2022-06-27 00:00:00-5:00,21025.91406,21510.26563,20520.48438,20720.19141,20720.19141,43824.14844,,
2022-06-28 00:00:00-5:00,20721.25391,21178.7168,20180.09766,20255.18164,20255.18164,47684.25391,,
2022-06-29 00:00:00-5:00,20255.82617,20378.72656,19849.88281,20083.89453,20083.89453,45648.33594,,
2022-06-30 00:00:00-5:00,20102.7793,20124.54883,18650.88477,19823.84766,19823.84766,43552.89063,,
2022-07-01 00:00:00-5:00,19854.25781,20627.41211,18963.49023,19215.35547,19215.35547,55934.05469,,
2022-07-05 00:00:00-5:00,20211.96484,20712.47852,19304.12695,20155.54102,20155.54102,55335.76563,,
2022-07-06 00:00:00-5:00,20155.4707,20625.89258,19770.23047,20544.66016,20544.66016,57887.29688,,
2022-07-07 00:00:00-5:00,20544.45117,21770.31836,20260.4043,21613.29492,21613.29492,46122.79688,,
2022-07-08 00:00:00-5:00,21614.09961,22312.71289,21209.24805,21748.98633,21748.98633,73337.74219,,
2022-07-11 00:00:00-5:00,20850.41406,20856.51953,19878.17969,19949.73242,19949.73242,80537.73438,,
2022-07-12 00:00:00-5:00,19939.6582,20039.0625,19230.98047,19284.58594,19284.58594,84191.75781,,
2022-07-13 00:00:00-5:00,19275.75586,20286.85547,18925.08984,20232.26172,20232.26172,94274.67969,,
2022-07-14 00:00:00-5:00,20291.48242,20787.14648,19632.80273,20559.17383,20559.17383,84115.15625,,
2022-07-15 00:00:00-5:00,20574.10742,21177.59766,20367.10742,20819.22852,20819.22852,73543.52344,,
2022-07-18 00:00:00-5:00,20787.78125,22743.34375,20758.80469,22436.86328,22436.86328,75461.25781,,
2022-07-19 00:00:00-5:00,22310.74219,23802.52539,21582.78125,23394.00586,23394.00586,86432.74219,,
2022-07-20 00:00:00-5:00,23395.61523,24266.9707,22914.90625,23261.46094,23261.46094,88047.4375,,
2022-07-21 00:00:00-5:00,23242.13867,23371.20703,22369.08203,23154.4082,23154.4082,86912.39063,,
2022-07-22 00:00:00-5:00,23153.91992,23713.03711,22508.31445,22685.19531,22685.19531,77109.07813,,
2022-07-25 00:00:00-5:00,22586.58203,22666.97852,21277.75977,21318.86914,21318.86914,70967.66406,,
2022-07-26 00:00:00-5:00,21302.75586,21316.24023,20728.53906,21259.25195,21259.25195,84147.99219,,
2022-07-27 00:00:00-5:00,21251.19531,22981.11914,21042.72461,22948.03516,22948.03516,75290.04688,,
2022-07-28 00:00:00-5:00,22954.21094,24155.9707,22609.00781,23855.11133,23855.11133,68791.63281,,
2022-07-29 00:00:00-5:00,23853.05273,24283.54102,23451.8125,23756.56055,23756.56055,62148.07422,,
2022-08-01 00:00:00-5:00,23297.51172,23509.07617,22867.42188,23295.0293,23295.0293,53687.82422,,
2022-08-02 00:00:00-5:00,23282.58789,23449.11133,22686.17188,22991.36523,22991.36523,60085.79297,,
2022-08-03 00:00:00-5:00,22991.06641,23611.01172,22696.66406,22838.83789,22838.83789,64877.32031,,
2022-08-04 00:00:00-5:00,22832.55469,23223.97656,22423.83984,22625.62109,22625.62109,68598.64844,,
2022-08-05 00:00:00-5:00,22624.80859,23463.23438,22598.24609,23310.57031,23310.57031,63915.53125,,
2022-08-08 00:00:00-5:00,23177.69922,24244.95313,23163.72461,23801.15625,23801.15625,49389.375,,
2022-08-09 00:00:00-5:00,23823.02148,23933.9043,22934.6543,23154.4082,23154.4082,54671.58984,,
2022-08-10 00:00:00-5:00,23154.69141,24188.875,22716.73828,23962.39063,23962.39063,56343.89453,,
2022-08-11 00:00:00-5:00,23963.43359,24884.18164,23877.46484,23943.38086,23943.38086,56933.28125,,
2022-08-12 00:00:00-5:00,23942.7168,24444.35352,23634.19727,24414.94336,24414.94336,53802.27734,,
2022-08-15 00:00:00-5:00,24297.18164,25195.65625,23790.64453,24102.05859,24102.05859,58918.47656,,
2022-08-16 00:00:00-5:00,24088.07227,24223.1582,23679.12891,23859.37891,23859.37891,96323.02344,,
2022-08-17 00:00:00-5:00,23860.43945,24450.82031,23185.13086,23346.23828,23346.23828,223682.6875,,
2022-08-18 00:00:00-5:00,23346.76953,23606.24023,23112.9707,23192.93555,23192.93555,160835.2344,,
2022-08-19 00:00:00-5:00,23191.01758,23207.9707,20785.57617,20838.09766,20838.09766,339149.9688,,
2022-08-22 00:00:00-5:00,21516.36719,21545.52539,20888.66992,21400.43555,21400.43555,254437.2031,,
2022-08-23 00:00:00-5:00,21399.47656,21682.375,20890.56836,21526.88867,21526.88867,230419.7969,,
2022-08-24 00:00:00-5:00,21526.93945,21901.64258,21143.92578,21367.93945,21367.93945,204110.1563,,
2022-08-25 00:00:00-5:00,21368.06445,21819.58984,21310.08398,21557.50195,21557.50195,191523.9063,,
2022-08-26 00:00:00-5:00,21557.72266,21883.26563,20105.9707,20238.54492,20238.54492,326407.875,,
2022-08-29 00:00:00-5:00,19553.66992,20430.56445,19548.55859,20282.95313,20282.95313,251384.6719,,
2022-08-30 00:00:00-5:00,20284.05078,20577.35547,19542.32422,19813.69531,19813.69531,310930.4688,,
2022-08-31 00:00:00-5:00,19815.06445,20489.87305,19800.17969,20049.97461,20049.97461,320695.0938,,
2022-09-01 00:00:00-5:00,20048.62695,20208.12109,19567.33203,20131.88281,20131.88281,278083.8125,,
2022-09-02 00:00:00-5:00,20132.79102,20443.23047,19755.54883,19951.63281,19951.63281,274528.625,,
2022-09-06 00:00:00-5:00,19796.78711,20181.57813,18652.53516,18792.29297,18792.29297,408226.375,,
2022-09-07 00:00:00-5:00,18792.39258,19465.89453,18514.69141,19295.57031,19295.57031,322220.625,,
2022-09-08 00:00:00-5:00,19294.39258,19458.39258,19012.8457,19321.73047,19321.73047,293596.625,,
2022-09-09 00:00:00-5:00,19322.49805,21598.55664,19293.66797,21364.16016,21364.16016,485492.1875,,
2022-09-12 00:00:00-5:00,21833.21289,22494.08789,21545.88086,22402.33594,22402.33594,434873.25,,
2022-09-13 00:00:00-5:00,22401.91211,22802.8418,19864.04297,20171.93164,20171.93164,483669.0625,,
2022-09-14 00:00:00-5:00,20171.95117,20541.4668,19620.23633,20228.82227,20228.82227,377168.5,,
2022-09-15 00:00:00-5:00,20229.20508,20332.37109,19499.11719,19703.95703,19703.95703,361194.2813,,
2022-09-16 00:00:00-5:00,19704.07227,19891.91211,19321.2168,19803.3125,19803.3125,317896.25,,
2022-09-19 00:00:00-5:00,19419.26172,19690.09375,18234.9082,19539.61523,19539.61523,427018.2813,,
2022-09-20 00:00:00-5:00,19540.7832,19638.41016,18717.24414,18878.82422,18878.82422,363681.0938,,
2022-09-21 00:00:00-5:00,18878.74414,19957.19336,18134.51953,18461.76563,18461.76563,441908.1875,,
2022-09-22 00:00:00-5:00,18462.23438,19547.3125,18357.9668,19402.32813,19402.32813,451403.2188,,
2022-09-23 00:00:00-5:00,19401.875,19500.31055,18531.98828,19291.64844,19291.64844,433948.125,,
2022-09-26 00:00:00-5:00,18809.87891,19321.83203,18683.5293,19226.81445,19226.81445,519074.8125,,
2022-09-27 00:00:00-5:00,19225.16016,20385.52734,18817.36133,19079.48047,19079.48047,666450.25,,
2022-09-28 00:00:00-5:00,19078.65234,19788.61133,18472.82031,19413.27734,19413.27734,588312.25,,
2022-09-29 00:00:00-5:00,19412.82227,19647.43164,18845.21094,19593.57031,19593.57031,452961.875,,
2022-09-30 00:00:00-5:00,19592.71484,20186.40234,19155.30469,19423.07422,19423.07422,494206.2813,,
2022-10-03 00:00:00-5:00,19058.19727,19718.51563,18960.36133,19631.30273,19631.30273,335556.375,,
2022-10-04 00:00:00-5:00,19631.27344,20482.25586,19491.42578,20344.04492,20344.04492,371811.0938,,
2022-10-05 00:00:00-5:00,20344.04688,20371.43164,19735.88672,20163.89453,20163.89453,355280.625,,
2022-10-06 00:00:00-5:00,20163.9082,20461.66602,19855.29297,19964.04883,19964.04883,373290.625,,
2022-10-07 00:00:00-5:00,19963.73633,20069.58594,19321.2207,19532.21289,19532.21289,263158.125,,
2022-10-10 00:00:00-5:00,19441.99023,19526.23633,19020.81055,19131.91992,19131.91992,245430.25,,
2022-10-11 00:00:00-5:00,19131.60156,19269.08789,18859.30859,19059.80078,19059.80078,290990.0313,,
2022-10-12 00:00:00-5:00,19059.86133,19239.57617,18968.92969,19157.32227,19157.32227,243529.8125,,
2022-10-13 00:00:00-5:00,19156.64648,19513.10547,18231.94141,19375.77539,19375.77539,450762.9063,,
2022-10-14 00:00:00-5:00,19375.66992,19952.02539,19072.92969,19175.72852,19175.72852,402666.6875,,
2022-10-17 00:00:00-5:00,19262.88086,19678.92969,19154.17188,19550.4668,19550.4668,250472.5625,,
2022-10-18 00:00:00-5:00,19551.71289,19708.00195,19092.94531,19329.37109,19329.37109,292113.6563,,
2022-10-19 00:00:00-5:00,19329.32617,19361.94141,19065.6543,19125.72852,19125.72852,210583.375,,
2022-10-20 00:00:00-5:00,19125.13867,19349.65625,18900.64063,19043.75781,19043.75781,254959.6406,,
2022-10-21 00:00:00-5:00,19043.86719,19252.11719,18652.625,19163.68945,19163.68945,296448.9688,,
2022-10-24 00:00:00-5:00,19570.66797,19601.41211,19157.36719,19331.57617,19331.57617,288484.9063,,
2022-10-25 00:00:00-5:00,19332.5293,20418.19531,19239.20703,20083.60742,20083.60742,372647.5,,
2022-10-26 00:00:00-5:00,20084.52734,21025.85547,20053.10547,20775.83398,20775.83398,431755,,
2022-10-27 00:00:00-5:00,20775.66797,20878.48828,20204.80469,20300.71094,20300.71094,365495.1563,,
2022-10-28 00:00:00-5:00,20300.64063,20754.27539,20003.95117,20598.9707,20598.9707,318958.625,,
2022-10-31 00:00:00-5:00,20633.40625,20849.1582,20241.79688,20490.82813,20490.82813,329552.0625,,
2022-11-01 00:00:00-5:00,20490.76953,20699.28125,20330.52539,20483.42773,20483.42773,303888.0938,,
2022-11-02 00:00:00-5:00,20482.66797,20797.17773,20047.73047,20147.26367,20147.26367,419507.6563,,
2022-11-03 00:00:00-5:00,20148.16992,20391.26367,20029.61133,20205.30859,20205.30859,348730.9063,,
2022-11-04 00:00:00-5:00,20206.12695,21296.31641,20179.38867,21146.38672,21146.38672,500641.0938,,
2022-11-07 00:00:00-5:00,20903.92578,21069.51758,20385.68945,20588.86523,20588.86523,409400.2813,,
2022-11-08 00:00:00-5:00,20590.0918,20700.00781,17197.08203,18552.5293,18552.5293,870861.3125,,
2022-11-09 00:00:00-5:00,18553.35352,18593.04102,15556.54688,15896.70606,15896.70606,883271.6875,,
2022-11-10 00:00:00-5:00,15906.0166,18158.90625,15737.78223,17564.81836,17564.81836,728054.1875,,
2022-11-11 00:00:00-5:00,17565.5918,17657.04102,16330.49902,17036.42188,17036.42188,469704.3438,,
2022-11-14 00:00:00-5:00,16298.47559,17157.60938,15783.8877,16590.21094,16590.21094,451514.0625,,
2022-11-15 00:00:00-5:00,16588.69531,17108.98438,16501.29492,16877.03906,16877.03906,348531.3438,,
2022-11-16 00:00:00-5:00,16878.81641,16993.81445,16359.89844,16644.75,16644.75,312149.6875,,
2022-11-17 00:00:00-5:00,16643.87305,16733.27344,16394.52734,16676.37109,16676.37109,258692.2813,,
2022-11-18 00:00:00-5:00,16676.54492,16992.38086,16527.92969,16681.84375,16681.84375,250197.3906,,
2022-11-21 00:00:00-5:00,16257.94531,16293.72754,15456.02637,15759.31738,15759.31738,384978.1563,,
2022-11-22 00:00:00-5:00,15759.28613,16293.89258,15594.08301,16206.29688,16206.29688,297961.7813,,
2022-11-23 00:00:00-5:00,16207.62207,16686.53125,16140.06836,16582.69922,16582.69922,315338.125,,
2022-11-25 00:00:00-5:00,16583.66992,16647.10742,16325.96875,16507.80469,16507.80469,208948.5156,,
2022-11-28 00:00:00-5:00,16417.98242,16475.26953,15986.72559,16202.31445,16202.31445,294642.375,,
2022-11-29 00:00:00-5:00,16201.50098,16537.63672,16089.30078,16435.06055,16435.06055,278884.3438,,
2022-11-30 00:00:00-5:00,16435.00195,17247.52734,16420.79883,17160.89648,17160.89648,361369.1563,,
2022-12-01 00:00:00-5:00,17157.81836,17321.53125,16855.45898,16977.71875,16977.71875,267653.1563,,
2022-12-02 00:00:00-5:00,16977.74023,17104.49023,16786.88672,17093.0332,17093.0332,233918.3906,,
2022-12-05 00:00:00-5:00,17105.66602,17424.45898,16865.70117,16965,16965,279000.375,,
2022-12-06 00:00:00-5:00,16964.92773,17107.44922,16904.74609,17088.94531,17088.94531,253410.0469,,
2022-12-07 00:00:00-5:00,17089.04492,17141.40625,16678.92383,16835.55273,16835.55273,250595.4531,,
2022-12-08 00:00:00-5:00,16835.52539,17299.27148,16732.76758,17224.48828,17224.48828,268305,,
2022-12-09 00:00:00-5:00,17224.42383,17359.29688,17057.11523,17127.29297,17127.29297,266296.5,,
2022-12-12 00:00:00-5:00,17083.81055,17242.27148,16872.31836,17210.12891,17210.12891,255179.0781,,
2022-12-13 00:00:00-5:00,17209.76758,17999.77344,17081.75,17776.22461,17776.22461,338464.7188,,
2022-12-14 00:00:00-5:00,17776.99414,18388.625,17661.2832,17803.57813,17803.57813,333471.0938,,
2022-12-15 00:00:00-5:00,17804.32617,17855.82813,17275.80664,17358.21094,17358.21094,272960.5313,,
2022-12-16 00:00:00-5:00,17358.87891,17531.96875,16529.21289,16633.71484,16633.71484,315954.875,,
2022-12-19 00:00:00-5:00,16741.14063,16818.31055,16260.6709,16440.42188,16440.42188,214545.0156,,
2022-12-20 00:00:00-5:00,16440.43164,17062.32227,16397.42969,16897.94531,16897.94531,293299.7188,,
2022-12-21 00:00:00-5:00,16897.27344,16925.13281,16725.10938,16824.9375,16824.9375,178951.6875,,
2022-12-22 00:00:00-5:00,16824.78711,16870.11133,16560.18555,16819.38281,16819.38281,203355,,
2022-12-23 00:00:00-5:00,16819.72656,16952.00977,16728.96094,16778.47461,16778.47461,189067,,
2022-12-27 00:00:00-5:00,16917.80078,16970.8125,16587.58398,16700.9082,16700.9082,197051.1875,,
2022-12-28 00:00:00-5:00,16701.12305,16778.25977,16458.92773,16540.71289,16540.71289,224381.4063,,
2022-12-29 00:00:00-5:00,16540.63086,16658.82422,16482.14844,16628.4043,16628.4043,185563.4531,,
2022-12-30 00:00:00-5:00,16628.51953,16668.65234,16327.34277,16601.26563,16601.26563,198631.8906,,
2023-01-03 00:00:00-5:00,16666.42578,16772.00781,16600.46289,16670.22461,16670.22461,182632.5625,,
2023-01-04 00:00:00-5:00,16670.49219,16985.44141,16647.61328,16845.36133,16845.36133,254928.1094,,
2023-01-05 00:00:00-5:00,16845.34375,16874.57031,16748.35352,16825.22656,16825.22656,182315.9219,,
2023-01-06 00:00:00-5:00,16825.35742,17033.02148,16672.38672,16943.0625,16943.0625,239812.6094,,
2023-01-09 00:00:00-5:00,17121.57031,17390.76563,17097.3125,17172.20898,17172.20898,310183.25,,
2023-01-10 00:00:00-5:00,17172.79688,17493.5957,17139.9668,17436.26367,17436.26367,255246.0625,,
2023-01-11 00:00:00-5:00,17436.2793,17994.80273,17309.44531,17936.95898,17936.95898,301326.4063,,
